youtube-u-growth,SparsePush,serial,boolean-array,false,0,6.241214990615845,0.35835,1.3545997142791748,0.228258
dblp_coauthor,SparsePush,serial,boolean-array,false,0,18.946893215179443,0.384407,4.101588487625122,0.324618
orkut-links,SparsePush,serial,boolean-array,false,0,75.055739402771,1.21887,15.21713662147522,1.09474
roadNet-CA,SparsePush,serial,boolean-array,false,0,1.7040233612060547,0.00189,0.31916379928588867,0.000301
youtube-u-growth,SparsePush,dynamic-vertex-parallel,boolean-array,false,0,5.903557538986206,0.049114,1.166994571685791,0.048672
dblp_coauthor,SparsePush,dynamic-vertex-parallel,boolean-array,false,0,18.715982913970947,0.044553,3.8250770568847656,0.036822
soc-LiveJournal1,SparsePush,dynamic-vertex-parallel,boolean-array,false,0,46.1292405128479,0.111945,8.818682193756104,0.133971
roadNet-CA,SparsePush,dynamic-vertex-parallel,boolean-array,false,0,1.7044329643249512,0.002438,0.3219413757324219,0.00048
youtube-u-growth,SparsePush,static-vertex-parallel,boolean-array,false,0,5.973823547363281,0.049676,1.1639199256896973,0.049626
dblp_coauthor,SparsePush,static-vertex-parallel,boolean-array,false,0,18.21975874900818,0.0615,3.8216850757598877,0.037911
soc-LiveJournal1,SparsePush,static-vertex-parallel,boolean-array,false,0,46.262699604034424,0.084621,8.834623098373413,0.122799
orkut-links,SparsePush,static-vertex-parallel,boolean-array,false,0,74.9107460975647,0.116027,14.302270650863647,0.214117
roadNet-CA,SparsePush,static-vertex-parallel,boolean-array,false,0,1.699608325958252,0.002459,0.32280635833740234,0.000415
youtube-u-growth,DensePull,serial,boolean-array,false,0,6.935980319976807,1.09875,1.6874728202819824,0.579021
soc-LiveJournal1,DensePull,serial,boolean-array,false,0,50.623713970184326,4.40761,11.37090277671814,2.67414
orkut-links,DensePull,serial,boolean-array,false,0,77.70453190803528,3.40234,16.091342210769653,1.99852
roadNet-CA,DensePull,serial,boolean-array,false,0,2.2549655437469482,0.495935,0.5307285785675049,0.211744
youtube-u-growth,DensePull,serial,bitvector,false,0,6.811368942260742,0.962681,1.6536986827850342,0.491198
dblp_coauthor,DensePull,serial,bitvector,false,0,19.65579581260681,0.932361,4.256466388702393,0.478972
soc-LiveJournal1,DensePull,serial,bitvector,false,0,42.85415029525757,3.54296,10.559664964675903,1.88964
orkut-links,DensePull,serial,bitvector,false,0,77.82740616798401,2.83533,15.674227952957153,1.58939
roadNet-CA,DensePull,serial,bitvector,false,0,2.213144302368164,0.51097,0.5509576797485352,0.229735
youtube-u-growth,DensePull,dynamic-vertex-parallel,boolean-array,false,0,5.910635709762573,0.065146,1.2122366428375244,0.101404
dblp_coauthor,DensePull,dynamic-vertex-parallel,boolean-array,false,0,18.5879385471344,0.078324,3.9907259941101074,0.182121
soc-LiveJournal1,DensePull,dynamic-vertex-parallel,boolean-array,false,0,46.190696001052856,0.195294,9.99956488609314,1.30471
orkut-links,DensePull,dynamic-vertex-parallel,boolean-array,false,0,74.32526326179504,0.154924,14.324185371398926,0.3192
roadNet-CA,DensePull,dynamic-vertex-parallel,boolean-array,false,0,1.783578634262085,0.046406,0.3440539836883545,0.019715
youtube-u-growth,DensePull,dynamic-vertex-parallel,bitvector,false,0,5.947523593902588,0.069781,1.1798417568206787,0.063571
dblp_coauthor,DensePull,dynamic-vertex-parallel,bitvector,false,0,18.63797950744629,0.068478,3.9182348251342773,0.111667
orkut-links,DensePull,dynamic-vertex-parallel,bitvector,false,0,72.16627955436707,0.138379,14.27474045753479,0.196762
roadNet-CA,DensePull,dynamic-vertex-parallel,bitvector,false,0,1.7655994892120361,0.05401,0.34338903427124023,0.022662
youtube-u-growth,DensePull,static-vertex-parallel,boolean-array,false,0,5.9957005977630615,0.07045,1.2430999279022217,0.103265
dblp_coauthor,DensePull,static-vertex-parallel,boolean-array,false,0,18.58202862739563,0.063888,4.011085271835327,0.193575
soc-LiveJournal1,DensePull,static-vertex-parallel,boolean-array,false,0,46.43724346160889,0.191487,10.005971431732178,1.27641
orkut-links,DensePull,static-vertex-parallel,boolean-array,false,0,74.3840856552124,0.155302,14.367454767227173,0.292178
roadNet-CA,DensePull,static-vertex-parallel,boolean-array,false,0,1.7557625770568848,0.049125,0.3473062515258789,0.019183
youtube-u-growth,DensePull,static-vertex-parallel,bitvector,false,0,5.927443981170654,0.067249,1.194796085357666,0.063393
dblp_coauthor,DensePull,static-vertex-parallel,bitvector,false,0,18.545568704605103,0.06629,3.946474075317383,0.119086
soc-LiveJournal1,DensePull,static-vertex-parallel,bitvector,false,0,43.14986848831177,0.175992,9.269530534744263,0.563701
orkut-links,DensePull,static-vertex-parallel,bitvector,false,0,74.73203372955322,0.153255,14.318441152572632,0.206563
roadNet-CA,DensePull,static-vertex-parallel,bitvector,false,0,1.7760214805603027,0.066119,0.34817981719970703,0.022773
youtube-u-growth,DensePull,edge-aware-dynamic-vertex-parallel,boolean-array,false,0,5.935160875320435,0.070641,1.7844157218933105,0.647183
dblp_coauthor,DensePull,edge-aware-dynamic-vertex-parallel,boolean-array,false,0,18.67661213874817,0.076064,4.515727758407593,0.709334
soc-LiveJournal1,DensePull,edge-aware-dynamic-vertex-parallel,boolean-array,false,0,45.52897644042969,0.210385,11.666521787643433,2.98573
orkut-links,DensePull,edge-aware-dynamic-vertex-parallel,boolean-array,false,0,70.7258152961731,0.161532,16.38281488418579,2.21244
dblp_coauthor,DensePull,edge-aware-dynamic-vertex-parallel,bitvector,false,0,18.148765563964844,0.068999,4.3957507610321045,0.58848
soc-LiveJournal1,DensePull,edge-aware-dynamic-vertex-parallel,bitvector,false,0,45.950440645217896,0.202741,11.043328285217285,2.2973
roadNet-CA,DensePull,edge-aware-dynamic-vertex-parallel,bitvector,false,0,1.7555289268493652,0.081145,0.5588500499725342,0.230662
youtube-u-growth,DensePull-SparsePush,serial,boolean-array,false,0,6.244788646697998,0.365867,1.31803297996521,0.187633
dblp_coauthor,DensePull-SparsePush,serial,boolean-array,false,0,19.106072187423706,0.469854,4.059691667556763,0.25757
soc-LiveJournal1,DensePull-SparsePush,serial,boolean-array,false,0,47.95056343078613,1.90041,9.981435060501099,1.28039
orkut-links,DensePull-SparsePush,serial,boolean-array,false,0,76.09763073921204,1.69469,15.089205026626587,1.05774
roadNet-CA,DensePull-SparsePush,serial,boolean-array,false,0,1.7166235446929932,0.001849,0.32782840728759766,0.000389
youtube-u-growth,DensePull-SparsePush,serial,bitvector,false,0,6.217191219329834,0.338438,1.294541835784912,0.159667
dblp_coauthor,DensePull-SparsePush,serial,bitvector,false,0,19.101258754730225,0.463987,4.008466005325317,0.213541
orkut-links,DensePull-SparsePush,serial,bitvector,false,0,77.31315732002258,1.61386,15.025018692016602,0.884481
roadNet-CA,DensePull-SparsePush,serial,bitvector,false,0,1.7555525302886963,0.001565,0.32808685302734375,0.000296
youtube-u-growth,DensePull-SparsePush,dynamic-vertex-parallel,boolean-array,false,0,5.934920787811279,0.052549,1.159923791885376,0.024989
dblp_coauthor,DensePull-SparsePush,dynamic-vertex-parallel,boolean-array,false,0,18.627942323684692,0.059585,3.893524408340454,0.067313
orkut-links,DensePull-SparsePush,dynamic-vertex-parallel,boolean-array,false,0,73.41491651535034,0.076076,14.203056573867798,0.126383
roadNet-CA,DensePull-SparsePush,dynamic-vertex-parallel,boolean-array,false,0,1.7136783599853516,0.002201,0.32564783096313477,0.000365
youtube-u-growth,DensePull-SparsePush,dynamic-vertex-parallel,bitvector,false,0,5.924766540527344,0.050018,1.157773733139038,0.023316
soc-LiveJournal1,DensePull-SparsePush,dynamic-vertex-parallel,bitvector,false,0,45.54820108413696,0.081501,9.063787460327148,0.297753
orkut-links,DensePull-SparsePush,dynamic-vertex-parallel,bitvector,false,0,74.5884792804718,0.096296,14.24643611907959,0.115296
roadNet-CA,DensePull-SparsePush,dynamic-vertex-parallel,bitvector,false,0,1.7137367725372314,0.002178,0.3276522159576416,0.0005
youtube-u-growth,DensePull-SparsePush,static-vertex-parallel,boolean-array,false,0,4.833299160003662,0.037179,1.1625745296478271,0.026413
dblp_coauthor,DensePull-SparsePush,static-vertex-parallel,boolean-array,false,0,18.85439157485962,0.091811,3.8853185176849365,0.066421
orkut-links,DensePull-SparsePush,static-vertex-parallel,boolean-array,false,0,63.96227145195007,0.077494,14.210096836090088,0.138201
roadNet-CA,DensePull-SparsePush,static-vertex-parallel,boolean-array,false,0,1.7147870063781738,0.002488,0.33020544052124023,0.000397
dblp_coauthor,DensePull-SparsePush,static-vertex-parallel,bitvector,false,0,18.70306134223938,0.067933,3.875349998474121,0.051575
soc-LiveJournal1,DensePull-SparsePush,static-vertex-parallel,bitvector,false,0,45.893630027770996,0.084753,9.04505729675293,0.304914
orkut-links,DensePull-SparsePush,static-vertex-parallel,bitvector,false,0,74.54415273666382,0.095305,14.209601163864136,0.101236
youtube-u-growth,DensePull-SparsePush,edge-aware-dynamic-vertex-parallel,boolean-array,false,0,5.91386866569519,0.059981,1.3317749500274658,0.204391
dblp_coauthor,DensePull-SparsePush,edge-aware-dynamic-vertex-parallel,boolean-array,false,0,18.830281734466553,0.042432,4.088805675506592,0.266736
soc-LiveJournal1,DensePull-SparsePush,edge-aware-dynamic-vertex-parallel,boolean-array,false,0,46.10909867286682,0.094609,10.284867763519287,1.53077
orkut-links,DensePull-SparsePush,edge-aware-dynamic-vertex-parallel,boolean-array,false,0,74.43639397621155,0.091364,15.058539628982544,1.07968
roadNet-CA,DensePull-SparsePush,edge-aware-dynamic-vertex-parallel,boolean-array,false,0,1.690093994140625,0.002042,0.3257710933685303,0.000384
youtube-u-growth,DensePull-SparsePush,edge-aware-dynamic-vertex-parallel,bitvector,false,0,5.896305322647095,0.054234,1.2967936992645264,0.162005
dblp_coauthor,DensePull-SparsePush,edge-aware-dynamic-vertex-parallel,bitvector,false,0,18.685251712799072,0.050337,4.041091442108154,0.222836
soc-LiveJournal1,DensePull-SparsePush,edge-aware-dynamic-vertex-parallel,bitvector,false,0,36.890442848205566,0.095597,9.75704050064087,1.04811
roadNet-CA,DensePull-SparsePush,edge-aware-dynamic-vertex-parallel,bitvector,false,0,1.7306313514709473,0.013692,0.3261399269104004,0.00038
youtube-u-growth,SparsePush-DensePull,serial,boolean-array,false,0,6.2317423820495605,0.353863,1.3323705196380615,0.191103
orkut-links,SparsePush-DensePull,serial,boolean-array,false,0,76.21430325508118,1.68418,15.096748352050781,1.02584
roadNet-CA,SparsePush-DensePull,serial,boolean-array,false,0,1.7191553115844727,0.003985,0.3274686336517334,0.000333
youtube-u-growth,SparsePush-DensePull,serial,bitvector,false,0,6.213282346725464,0.334906,1.3005955219268799,0.161194
soc-LiveJournal1,SparsePush-DensePull,serial,bitvector,false,0,47.77215504646301,1.71122,9.734825849533081,0.975474
orkut-links,SparsePush-DensePull,serial,bitvector,false,0,76.01484942436218,1.63245,14.951195478439331,0.886916
youtube-u-growth,SparsePush-DensePull,dynamic-vertex-parallel,boolean-array,false,0,5.996443748474121,0.040688,1.1567134857177734,0.024967
dblp_coauthor,SparsePush-DensePull,dynamic-vertex-parallel,boolean-array,false,0,18.876506567001343,0.039757,3.867553234100342,0.067227
soc-LiveJournal1,SparsePush-DensePull,dynamic-vertex-parallel,boolean-array,false,0,46.65331768989563,0.084746,9.190098524093628,0.451871
orkut-links,SparsePush-DensePull,dynamic-vertex-parallel,boolean-array,false,0,74.84880065917969,0.077082,14.193446397781372,0.143537
roadNet-CA,SparsePush-DensePull,dynamic-vertex-parallel,boolean-array,false,0,1.72086501121521,0.003326,0.32524704933166504,0.00035
youtube-u-growth,SparsePush-DensePull,dynamic-vertex-parallel,bitvector,false,0,5.911769866943359,0.044429,1.1599311828613281,0.022359
dblp_coauthor,SparsePush-DensePull,dynamic-vertex-parallel,bitvector,false,0,18.661558866500854,0.042449,3.8859403133392334,0.052446
soc-LiveJournal1,SparsePush-DensePull,dynamic-vertex-parallel,bitvector,false,0,45.526583671569824,0.083215,9.02482557296753,0.282181
orkut-links,SparsePush-DensePull,dynamic-vertex-parallel,bitvector,false,0,74.52708911895752,0.066938,14.172565937042236,0.114201
roadNet-CA,SparsePush-DensePull,dynamic-vertex-parallel,bitvector,false,0,1.6923363208770752,0.002577,0.3248887062072754,0.000398
dblp_coauthor,SparsePush-DensePull,static-vertex-parallel,boolean-array,false,0,18.668174266815186,0.038369,3.9082515239715576,0.065295
soc-LiveJournal1,SparsePush-DensePull,static-vertex-parallel,boolean-array,false,0,46.14649724960327,0.082415,9.200829267501831,0.486691
orkut-links,SparsePush-DensePull,static-vertex-parallel,boolean-array,false,0,74.40523719787598,0.080113,14.14126205444336,0.121874
roadNet-CA,SparsePush-DensePull,static-vertex-parallel,boolean-array,false,0,1.723050832748413,0.013845,0.3288102149963379,0.000463
youtube-u-growth,SparsePush-DensePull,static-vertex-parallel,bitvector,false,0,5.863140821456909,0.041576,1.1525120735168457,0.023068
dblp_coauthor,SparsePush-DensePull,static-vertex-parallel,bitvector,false,0,18.57090449333191,0.044939,3.879349708557129,0.05435
soc-LiveJournal1,SparsePush-DensePull,static-vertex-parallel,bitvector,false,0,46.20105171203613,0.126953,9.036422967910767,0.267496
orkut-links,SparsePush-DensePull,static-vertex-parallel,bitvector,false,0,74.52204823493958,0.075944,14.13449239730835,0.108117
roadNet-CA,SparsePush-DensePull,static-vertex-parallel,bitvector,false,0,1.715538740158081,0.002015,0.3278229236602783,0.000365
youtube-u-growth,SparsePush-DensePull,edge-aware-dynamic-vertex-parallel,boolean-array,false,0,5.947042942047119,0.050415,1.3381524085998535,0.205594
dblp_coauthor,SparsePush-DensePull,edge-aware-dynamic-vertex-parallel,boolean-array,false,0,18.692806720733643,0.042939,4.090107202529907,0.278699
orkut-links,SparsePush-DensePull,edge-aware-dynamic-vertex-parallel,boolean-array,false,0,74.64322805404663,0.13465,15.188581705093384,1.14182
roadNet-CA,SparsePush-DensePull,edge-aware-dynamic-vertex-parallel,boolean-array,false,0,1.719125747680664,0.003738,0.32561755180358887,0.000341
youtube-u-growth,SparsePush-DensePull,edge-aware-dynamic-vertex-parallel,bitvector,false,0,5.95173716545105,0.056778,1.2891387939453125,0.157996
dblp_coauthor,SparsePush-DensePull,edge-aware-dynamic-vertex-parallel,bitvector,false,0,19.014463901519775,0.050305,4.034581899642944,0.214089
soc-LiveJournal1,SparsePush-DensePull,edge-aware-dynamic-vertex-parallel,bitvector,false,0,46.08721303939819,0.090256,9.782776117324829,1.05922
roadNet-CA,SparsePush-DensePull,edge-aware-dynamic-vertex-parallel,bitvector,false,0,1.7202203273773193,0.002706,0.3266932964324951,0.000654
youtube-u-growth,DensePush-SparsePush,serial,boolean-array,false,0,6.063448905944824,0.215614,1.2336180210113525,0.100787
dblp_coauthor,DensePush-SparsePush,serial,boolean-array,false,0,18.782530069351196,0.200902,3.9293224811553955,0.111122
orkut-links,DensePush-SparsePush,serial,boolean-array,false,0,74.92994356155396,0.681438,14.618671655654907,0.544162
roadNet-CA,DensePush-SparsePush,serial,boolean-array,false,0,1.7667205333709717,0.006278,0.3272850513458252,0.000349
youtube-u-growth,DensePush-SparsePush,dynamic-vertex-parallel,boolean-array,false,0,5.882138729095459,0.040463,1.1832358837127686,0.049109
soc-LiveJournal1,DensePush-SparsePush,dynamic-vertex-parallel,boolean-array,false,0,46.14533543586731,0.087932,8.91818118095398,0.152617
roadNet-CA,DensePush-SparsePush,dynamic-vertex-parallel,boolean-array,false,0,1.7137184143066406,0.003937,0.32746005058288574,0.000394
youtube-u-growth,DensePush-SparsePush,static-vertex-parallel,boolean-array,false,0,5.893669605255127,0.039421,1.1728155612945557,0.046541
dblp_coauthor,DensePush-SparsePush,static-vertex-parallel,boolean-array,false,0,18.74779748916626,0.033092,3.8666107654571533,0.038538
soc-LiveJournal1,DensePush-SparsePush,static-vertex-parallel,boolean-array,false,0,46.273231744766235,0.058919,8.9252610206604,0.170362
orkut-links,DensePush-SparsePush,static-vertex-parallel,boolean-array,false,0,74.36728286743164,0.070795,14.264724254608154,0.205041
dblp_coauthor,DensePull,serial,boolean-array,false,5,16.98991322517395,1.44465,4.600202322006226,0.663243
soc-LiveJournal1,DensePull,serial,boolean-array,false,5,51.97856855392456,4.9495,11.898115634918213,2.73187
orkut-links,DensePull,serial,boolean-array,false,5,77.37609434127808,3.55218,16.54329752922058,1.85313
youtube-u-growth,DensePull,serial,bitvector,false,5,7.094130039215088,1.05442,1.7200756072998047,0.509841
dblp_coauthor,DensePull,serial,bitvector,false,5,19.48094153404236,1.27304,4.551458120346069,0.609098
soc-LiveJournal1,DensePull,serial,bitvector,false,5,51.09511947631836,4.11385,11.25026798248291,2.07289
orkut-links,DensePull,serial,bitvector,false,5,79.48320865631104,3.22648,16.319382429122925,1.66682
roadNet-CA,DensePull,serial,bitvector,false,5,2.4691457748413086,0.586128,0.5978853702545166,0.250928
youtube-u-growth,DensePull,dynamic-vertex-parallel,boolean-array,false,5,6.140592336654663,0.085613,1.2719755172729492,0.06355
roadNet-CA,DensePull,dynamic-vertex-parallel,boolean-array,false,5,1.8476929664611816,0.07533,0.3698737621307373,0.02152
youtube-u-growth,DensePull,dynamic-vertex-parallel,bitvector,false,5,6.150781631469727,0.099202,1.2712397575378418,0.066084
dblp_coauthor,DensePull,dynamic-vertex-parallel,bitvector,false,5,18.89893937110901,0.08825,4.035477161407471,0.101294
soc-LiveJournal1,DensePull,dynamic-vertex-parallel,bitvector,false,5,47.30510497093201,0.197351,9.513197422027588,0.362707
orkut-links,DensePull,dynamic-vertex-parallel,bitvector,false,5,76.12625551223755,0.149835,14.92454981803894,0.247708
roadNet-CA,DensePull,dynamic-vertex-parallel,bitvector,false,5,1.8395655155181885,0.080867,0.3738856315612793,0.025822
youtube-u-growth,DensePull,static-vertex-parallel,boolean-array,false,5,6.151022434234619,0.083411,1.2756726741790771,0.063503
dblp_coauthor,DensePull,static-vertex-parallel,boolean-array,false,5,19.004417657852173,0.091852,4.030548334121704,0.096466
orkut-links,DensePull,static-vertex-parallel,boolean-array,false,5,69.2086284160614,0.152923,14.926971912384033,0.240174
roadNet-CA,DensePull,static-vertex-parallel,boolean-array,false,5,1.8357877731323242,0.073864,0.37018299102783203,0.021482
dblp_coauthor,DensePull,static-vertex-parallel,bitvector,false,5,19.06196141242981,0.105408,4.064615726470947,0.103669
orkut-links,DensePull,static-vertex-parallel,bitvector,false,5,75.66021060943604,0.149811,14.998598098754883,0.242494
roadNet-CA,DensePull,static-vertex-parallel,bitvector,false,5,1.854842185974121,0.096531,0.3735175132751465,0.025512
youtube-u-growth,DensePull,edge-aware-dynamic-vertex-parallel,boolean-array,false,5,6.156701326370239,0.119111,1.7865402698516846,0.586352
dblp_coauthor,DensePull,edge-aware-dynamic-vertex-parallel,boolean-array,false,5,19.01565384864807,0.08563,4.623690128326416,0.686162
soc-LiveJournal1,DensePull,edge-aware-dynamic-vertex-parallel,boolean-array,false,5,47.135929107666016,0.215647,11.661063194274902,2.56018
orkut-links,DensePull,edge-aware-dynamic-vertex-parallel,boolean-array,false,5,75.59848880767822,0.208475,16.596142530441284,1.91062
roadNet-CA,DensePull,edge-aware-dynamic-vertex-parallel,boolean-array,false,5,1.9693620204925537,0.094044,0.6096043586730957,0.257948
youtube-u-growth,DensePull,edge-aware-dynamic-vertex-parallel,bitvector,false,5,6.154344797134399,0.124813,1.766758680343628,0.559516
dblp_coauthor,DensePull,edge-aware-dynamic-vertex-parallel,bitvector,false,5,19.046616554260254,0.085479,4.654350996017456,0.714372
soc-LiveJournal1,DensePull,edge-aware-dynamic-vertex-parallel,bitvector,false,5,47.237505197525024,0.204385,11.506746530532837,2.32552
roadNet-CA,DensePull,edge-aware-dynamic-vertex-parallel,bitvector,false,5,1.8508965969085693,0.092955,0.6175055503845215,0.267535
dblp_coauthor,DensePull-SparsePush,serial,boolean-array,false,5,19.424694538116455,0.48451,4.155889272689819,0.218786
soc-LiveJournal1,DensePull-SparsePush,serial,boolean-array,false,5,49.117018699645996,1.85367,10.157676696777344,0.966609
orkut-links,DensePull-SparsePush,serial,boolean-array,false,5,77.27661490440369,1.60111,15.511626720428467,0.810354
roadNet-CA,DensePull-SparsePush,serial,boolean-array,false,5,1.777360439300537,0.006408,0.3481154441833496,0.000852
dblp_coauthor,DensePull-SparsePush,serial,bitvector,false,5,19.75427007675171,0.448168,4.157772064208984,0.211055
soc-LiveJournal1,DensePull-SparsePush,serial,bitvector,false,5,48.82523488998413,1.65824,10.030557632446289,0.850299
orkut-links,DensePull-SparsePush,serial,bitvector,false,5,78.7713189125061,1.47342,15.542531251907349,0.79757
roadNet-CA,DensePull-SparsePush,serial,bitvector,false,5,1.800175428390503,0.015335,0.3494694232940674,0.000686
youtube-u-growth,DensePull-SparsePush,dynamic-vertex-parallel,boolean-array,false,5,6.2410900592803955,0.051737,1.2280025482177734,0.023538
dblp_coauthor,DensePull-SparsePush,dynamic-vertex-parallel,boolean-array,false,5,18.88873600959778,0.050632,3.973987579345703,0.038803
soc-LiveJournal1,DensePull-SparsePush,dynamic-vertex-parallel,boolean-array,false,5,47.139233112335205,0.101,9.416270971298218,0.205715
orkut-links,DensePull-SparsePush,dynamic-vertex-parallel,boolean-array,false,5,75.09290933609009,0.079557,14.848778009414673,0.14069
youtube-u-growth,DensePull-SparsePush,dynamic-vertex-parallel,bitvector,false,5,6.097853183746338,0.04837,1.2344975471496582,0.022362
dblp_coauthor,DensePull-SparsePush,dynamic-vertex-parallel,bitvector,false,5,19.1368625164032,0.043992,3.995086669921875,0.0383
orkut-links,DensePull-SparsePush,dynamic-vertex-parallel,bitvector,false,5,76.13481497764587,0.073804,14.889708280563354,0.134788
